gene_symbol,action_family,n_edges,chem_id,chem_name,action_norm
TP53,activates,1668,MESH:D001564,Benzo(a)pyrene,increases^abundance|increases^expression
TP53,activates,1668,MESH:D001564,Benzo(a)pyrene,increases^expression|increases^metabolic processing
TP53,activates,1668,MESH:D001564,Benzo(a)pyrene,increases^mutagenesis
TP53,activates,1668,MESH:D001564,Benzo(a)pyrene,increases^response to substance
TP53,activates,1668,MESH:D001564,Benzo(a)pyrene,increases^expression|increases^reaction|increases^response to substance
TP53,activates,1668,MESH:D001564,Benzo(a)pyrene,increases^expression
TP53,activates,1668,MESH:D001564,Benzo(a)pyrene,affects^localization|increases^reaction
TP53,activates,1668,MESH:D001564,Benzo(a)pyrene,affects^binding|increases^reaction
TP53,activates,1668,MESH:C017228,"benzo(a)pyrene 7,8-dihydrodiol",increases^chemical synthesis
TP53,activates,1668,MESH:C017228,"benzo(a)pyrene 7,8-dihydrodiol",increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C017228,"benzo(a)pyrene 7,8-dihydrodiol",increases^chemical synthesis|increases^reaction
TP53,activates,1668,MESH:C072019,benzo(a)pyrene diolepoxide I,affects^binding|increases^reaction
TP53,activates,1668,MESH:C072019,benzo(a)pyrene diolepoxide I,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C072019,benzo(a)pyrene diolepoxide I,increases^activity|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C006703,benzo(b)fluoranthene,increases^expression
TP53,activates,1668,MESH:C072553,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,increases^expression
TP53,activates,1668,MESH:C072553,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,increases^expression|increases^stability
TP53,activates,1668,MESH:D001599,Berberine,affects^cotreatment|increases^acetylation|increases^expression
TP53,activates,1668,MESH:D001599,Berberine,increases^acetylation|increases^phosphorylation
TP53,activates,1668,MESH:D001599,Berberine,increases^expression
TP53,activates,1668,MESH:C020711,beryllium sulfate,affects^binding|increases^reaction
TP53,activates,1668,MESH:C020711,beryllium sulfate,increases^expression
TP53,activates,1668,MESH:C000617228,beta-2-himachalen-6-ol,increases^expression
TP53,activates,1668,MESH:D050858,Betalains,increases^expression
TP53,activates,1668,MESH:D015784,Betaxolol,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D000094062,Betulinic Acid,increases^expression
TP53,activates,1668,MESH:D000094062,Betulinic Acid,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D000077610,Bexarotene,increases^activity|increases^phosphorylation
TP53,activates,1668,MESH:C053541,bicalutamide,increases^expression
TP53,activates,1668,MESH:C576262,"bis(2-ethylhexyl) 2,3,4,5-tetrabromophthalate",increases^expression
TP53,activates,1668,MESH:C542674,"bis((2-oxindol-3-ylimino)-2-(2-aminoethyl)pyridine-N,N')copper(II)",increases^expression|increases^reaction
TP53,activates,1668,MESH:C542674,"bis((2-oxindol-3-ylimino)-2-(2-aminoethyl)pyridine-N,N')copper(II)",increases^expression
TP53,activates,1668,MESH:C542674,"bis((2-oxindol-3-ylimino)-2-(2-aminoethyl)pyridine-N,N')copper(II)",affects^localization|increases^reaction
TP53,activates,1668,MESH:C006780,bisphenol A,increases^expression
TP53,activates,1668,MESH:C006780,bisphenol A,increases^phosphorylation
TP53,activates,1668,MESH:C543008,bisphenol S,increases^expression
TP53,activates,1668,MESH:D001761,Bleomycin,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D001761,Bleomycin,increases^phosphorylation
TP53,activates,1668,MESH:D001761,Bleomycin,increases^expression
TP53,activates,1668,MESH:D001761,Bleomycin,increases^expression|increases^reaction
TP53,activates,1668,MESH:D001761,Bleomycin,increases^response to substance
TP53,activates,1668,MESH:D000069286,Bortezomib,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D000069286,Bortezomib,increases^localization|increases^phosphorylation
TP53,activates,1668,MESH:D000069286,Bortezomib,affects^cotreatment|increases^ubiquitination
TP53,activates,1668,MESH:D000069286,Bortezomib,increases^activity
TP53,activates,1668,MESH:D000069286,Bortezomib,increases^expression
TP53,activates,1668,MESH:D000069286,Bortezomib,increases^stability
TP53,activates,1668,MESH:D000069286,Bortezomib,affects^reaction|increases^activity|increases^phosphorylation
TP53,activates,1668,MESH:D000069286,Bortezomib,affects^binding|increases^reaction
TP53,activates,1668,MESH:D000069286,Bortezomib,increases^expression|increases^reaction
TP53,activates,1668,MESH:C555919,BPC96 peptide,increases^expression
TP53,activates,1668,MESH:C023623,brassinolide,increases^expression
TP53,activates,1668,MESH:C046943,brequinar,increases^expression
TP53,activates,1668,MESH:C017092,bromopyruvate,increases^expression|increases^reaction
TP53,activates,1668,MESH:D003994,Bucladesine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C004600,bufotalin,increases^expression
TP53,activates,1668,MESH:D002066,Busulfan,increases^expression
TP53,activates,1668,MESH:C027561,butylbenzyl phthalate,increases^methylation
TP53,activates,1668,MESH:C026105,butylidenephthalide,increases^phosphorylation
TP53,activates,1668,MESH:C026105,butylidenephthalide,increases^expression
TP53,activates,1668,MESH:D020148,Butyric Acid,affects^cotreatment|increases^phosphorylation
TP53,activates,1668,MESH:D002104,Cadmium,affects^reaction|increases^expression
TP53,activates,1668,MESH:D002104,Cadmium,increases^expression
TP53,activates,1668,MESH:D002104,Cadmium,affects^folding|increases^abundance
TP53,activates,1668,MESH:D002104,Cadmium,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D002104,Cadmium,increases^abundance|increases^ubiquitination
TP53,activates,1668,MESH:C028031,cadmium acetate,affects^localization|increases^degradation
TP53,activates,1668,MESH:C028031,cadmium acetate,increases^phosphorylation
TP53,activates,1668,MESH:D019256,Cadmium Chloride,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D019256,Cadmium Chloride,affects^reaction|increases^expression
TP53,activates,1668,MESH:D019256,Cadmium Chloride,increases^abundance|increases^ubiquitination
TP53,activates,1668,MESH:D019256,Cadmium Chloride,increases^expression
TP53,activates,1668,MESH:D019256,Cadmium Chloride,increases^phosphorylation
TP53,activates,1668,MESH:D019256,Cadmium Chloride,affects^folding|increases^abundance
TP53,activates,1668,MESH:D019256,Cadmium Chloride,affects^reaction|increases^phosphorylation
TP53,activates,1668,MESH:D002110,Caffeine,increases^phosphorylation
TP53,activates,1668,MESH:D000001,Calcimycin,increases^expression
TP53,activates,1668,MESH:D002117,Calcitriol,increases^expression
TP53,activates,1668,MESH:C028042,calcium magnesium carbonate,increases^expression
TP53,activates,1668,MESH:C553149,camphorquinone,increases^phosphorylation
TP53,activates,1668,MESH:D002166,Camptothecin,increases^expression
TP53,activates,1668,MESH:D002166,Camptothecin,increases^activity|increases^expression|increases^phosphorylation|increases^stability
TP53,activates,1668,MESH:D002166,Camptothecin,increases^response to substance
TP53,activates,1668,MESH:D002166,Camptothecin,increases^phosphorylation
TP53,activates,1668,MESH:D002166,Camptothecin,affects^cotreatment|increases^acetylation
TP53,activates,1668,MESH:D002166,Camptothecin,increases^glutathionylation
TP53,activates,1668,MESH:D002166,Camptothecin,increases^expression|increases^reaction
TP53,activates,1668,MESH:D002185,Cannabidiol,increases^expression
TP53,activates,1668,MESH:D002185,Cannabidiol,affects^localization|increases^activity|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D002211,Capsaicin,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D002211,Capsaicin,increases^phosphorylation
TP53,activates,1668,MESH:D002211,Capsaicin,increases^expression
TP53,activates,1668,MESH:D002211,Capsaicin,affects^reaction|increases^expression|increases^reaction
TP53,activates,1668,MESH:D002211,Capsaicin,increases^activity|increases^phosphorylation
TP53,activates,1668,MESH:D002211,Capsaicin,affects^reaction|increases^expression
TP53,activates,1668,MESH:D002211,Capsaicin,increases^degradation
TP53,activates,1668,MESH:D002211,Capsaicin,increases^expression|increases^reaction
TP53,activates,1668,MESH:D002211,Capsaicin,increases^activity|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D002211,Capsaicin,increases^degradation|increases^reaction
TP53,activates,1668,MESH:D002219,Carbamates,increases^activity|increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D002219,Carbamates,increases^activity|increases^phosphorylation
TP53,activates,1668,MESH:D016190,Carboplatin,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D016190,Carboplatin,increases^expression
TP53,activates,1668,MESH:C524865,carfilzomib,increases^activity
TP53,activates,1668,MESH:D002330,Carmustine,increases^expression
TP53,activates,1668,MESH:D002330,Carmustine,increases^response to substance
TP53,activates,1668,MESH:D002330,Carmustine,increases^expression|increases^reaction
TP53,activates,1668,MESH:D002330,Carmustine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C054133,casticin,increases^expression
TP53,activates,1668,MESH:D002392,Catechin,increases^expression
TP53,activates,1668,MESH:C000600690,cationic amphipathic peptide RT2,increases^expression
TP53,activates,1668,MESH:D002439,Cefotaxime,increases^expression
TP53,activates,1668,MESH:C050414,celastrol,increases^expression
TP53,activates,1668,MESH:D000068579,Celecoxib,increases^expression
TP53,activates,1668,MESH:D000068579,Celecoxib,increases^expression|increases^reaction
TP53,activates,1668,MESH:D000068579,Celecoxib,increases^activity|increases^localization
TP53,activates,1668,MESH:D000068579,Celecoxib,increases^response to substance
TP53,activates,1668,MESH:D000068579,Celecoxib,affects^reaction|increases^expression
TP53,activates,1668,MESH:D000068579,Celecoxib,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C532683,Cellfood,increases^expression
TP53,activates,1668,MESH:D002512,Cephalothin,increases^expression
TP53,activates,1668,MESH:C006947,cepharanthine,increases^expression
TP53,activates,1668,MESH:D002518,Ceramides,increases^abundance
TP53,activates,1668,MESH:D002518,Ceramides,increases^phosphorylation
TP53,activates,1668,MESH:D002518,Ceramides,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:C030583,ceric oxide,increases^abundance|increases^expression
TP53,activates,1668,MESH:C030583,ceric oxide,affects^cotreatment|increases^abundance|increases^expression
TP53,activates,1668,MESH:C030583,ceric oxide,increases^phosphorylation
TP53,activates,1668,MESH:C062876,cetrorelix,increases^expression
TP53,activates,1668,MESH:D047188,Chalcones,increases^expression
TP53,activates,1668,MESH:D002614,Chelating Agents,affects^binding|increases^expression
TP53,activates,1668,MESH:D002699,Chlorambucil,increases^expression
TP53,activates,1668,MESH:D002699,Chlorambucil,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D002713,Chlorine,increases^expression|increases^reaction
TP53,activates,1668,MESH:D002713,Chlorine,increases^expression
TP53,activates,1668,MESH:C095932,"chloro(2,2'-6',2''-terpyridine)(2,2'-bipyridine)ruthenium",increases^activity
TP53,activates,1668,MESH:D002725,Chloroform,increases^phosphorylation
TP53,activates,1668,MESH:C100187,chloropicrin,increases^expression
TP53,activates,1668,MESH:C100187,chloropicrin,increases^phosphorylation
TP53,activates,1668,MESH:D002738,Chloroquine,increases^activity
TP53,activates,1668,MESH:D004390,Chlorpyrifos,increases^expression
TP53,activates,1668,MESH:D002784,Cholesterol,affects^binding|affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D008078,"Cholesterol, LDL",increases^expression
TP53,activates,1668,MESH:C034944,chromic acid,increases^expression
TP53,activates,1668,MESH:D002857,Chromium,affects^reaction|increases^expression
TP53,activates,1668,MESH:D002857,Chromium,increases^expression
TP53,activates,1668,MESH:D002857,Chromium,increases^activity|increases^stability
TP53,activates,1668,MESH:D002857,Chromium,increases^activity|increases^reaction|increases^stability
TP53,activates,1668,MESH:D002857,Chromium,affects^binding|increases^reaction
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,increases^abundance|increases^activity|increases^reaction
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,increases^stability
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,increases^mutagenesis
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,affects^reaction|increases^activity
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,increases^response to substance
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,increases^expression
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,affects^binding|increases^mutagenesis
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,increases^activity
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,increases^abundance|increases^activity
TP53,activates,1668,MESH:C074702,chromium hexavalent ion,affects^reaction|increases^expression
TP53,activates,1668,MESH:C043561,chrysin,affects^cotreatment|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C043561,chrysin,increases^degradation
TP53,activates,1668,MESH:C043561,chrysin,affects^localization|increases^phosphorylation
TP53,activates,1668,MESH:C472594,chrysophsin,increases^expression
TP53,activates,1668,MESH:C472594,chrysophsin,increases^expression|increases^reaction
TP53,activates,1668,MESH:C472594,chrysophsin,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C012842,Cibacron Blue F 3GA,increases^degradation
TP53,activates,1668,MESH:D000077404,Cidofovir,increases^expression
TP53,activates,1668,MESH:D000077407,Cilostazol,increases^expression
TP53,activates,1668,MESH:C488623,cis-bis(3-aminoflavone)dichloroplatinum(II),increases^expression
TP53,activates,1668,MESH:D002945,Cisplatin,affects^binding|increases^reaction
TP53,activates,1668,MESH:D002945,Cisplatin,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D002945,Cisplatin,increases^localization
TP53,activates,1668,MESH:D002945,Cisplatin,increases^acetylation|increases^expression|increases^reaction
TP53,activates,1668,MESH:D002945,Cisplatin,increases^acetylation
TP53,activates,1668,MESH:D002945,Cisplatin,increases^localization|increases^reaction
TP53,activates,1668,MESH:D002945,Cisplatin,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D002945,Cisplatin,increases^activity|increases^stability
TP53,activates,1668,MESH:D002945,Cisplatin,affects^reaction|increases^stability
TP53,activates,1668,MESH:D002945,Cisplatin,increases^phosphorylation
TP53,activates,1668,MESH:D002945,Cisplatin,affects^reaction|increases^response to substance
TP53,activates,1668,MESH:D002945,Cisplatin,affects^cotreatment|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D002945,Cisplatin,increases^expression|increases^reaction
TP53,activates,1668,MESH:D002945,Cisplatin,affects^reaction|increases^cleavage
TP53,activates,1668,MESH:D002945,Cisplatin,increases^acetylation|increases^expression
TP53,activates,1668,MESH:D002945,Cisplatin,affects^cotreatment|affects^reaction|increases^expression
TP53,activates,1668,MESH:D002945,Cisplatin,increases^response to substance
TP53,activates,1668,MESH:D002945,Cisplatin,increases^reaction|increases^response to substance
TP53,activates,1668,MESH:D002945,Cisplatin,affects^reaction|increases^expression
TP53,activates,1668,MESH:D002945,Cisplatin,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D002945,Cisplatin,increases^stability
TP53,activates,1668,MESH:D002945,Cisplatin,affects^cotreatment|increases^phosphorylation
TP53,activates,1668,MESH:D002945,Cisplatin,increases^activity|increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D002945,Cisplatin,affects^reaction|increases^activity|increases^expression
TP53,activates,1668,MESH:D002945,Cisplatin,increases^expression
TP53,activates,1668,MESH:D002945,Cisplatin,affects^cotreatment|increases^response to substance
TP53,activates,1668,MESH:D002945,Cisplatin,affects^localization|increases^expression
TP53,activates,1668,MESH:D002945,Cisplatin,increases^glutathionylation
TP53,activates,1668,MESH:D002945,Cisplatin,affects^reaction|increases^degradation
TP53,activates,1668,MESH:D002945,Cisplatin,increases^response to substance|increases^stability
TP53,activates,1668,MESH:D002945,Cisplatin,affects^reaction|increases^activity|increases^expression|increases^reaction
TP53,activates,1668,MESH:D002953,Citrinin,increases^expression
TP53,activates,1668,MESH:C402823,CLIK 148,increases^expression
TP53,activates,1668,MESH:D007464,Clioquinol,increases^phosphorylation
TP53,activates,1668,MESH:D000077866,Clofarabine,affects^cotreatment|increases^activity|increases^expression
TP53,activates,1668,MESH:D000077144,Clopidogrel,increases^expression
TP53,activates,1668,MESH:D003022,Clotrimazole,increases^expression
TP53,activates,1668,MESH:D003024,Clozapine,increases^expression
TP53,activates,1668,MESH:D003035,Cobalt,affects^cotreatment|increases^expression|increases^stability
TP53,activates,1668,MESH:D003035,Cobalt,increases^expression
TP53,activates,1668,MESH:D003035,Cobalt,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D003035,Cobalt,increases^expression|increases^stability
TP53,activates,1668,MESH:D003035,Cobalt,affects^reaction|increases^expression
TP53,activates,1668,MESH:C569492,cobalt ferrite,affects^binding|increases^expression
TP53,activates,1668,MESH:C007095,cobaltiprotoporphyrin,increases^expression
TP53,activates,1668,MESH:C018021,cobaltous chloride,increases^expression
TP53,activates,1668,MESH:C018021,cobaltous chloride,increases^stability
TP53,activates,1668,MESH:C018021,cobaltous chloride,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C018021,cobaltous chloride,increases^activity|increases^expression
TP53,activates,1668,MESH:C018021,cobaltous chloride,affects^cotreatment|affects^localization|increases^expression
TP53,activates,1668,MESH:C018021,cobaltous chloride,affects^binding|increases^reaction
TP53,activates,1668,MESH:C018021,cobaltous chloride,affects^cotreatment|increases^activity
TP53,activates,1668,MESH:C018021,cobaltous chloride,increases^activity|increases^reaction
TP53,activates,1668,MESH:C018021,cobaltous chloride,increases^expression|increases^reaction
TP53,activates,1668,MESH:C018021,cobaltous chloride,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D003078,Colchicine,affects^reaction|increases^phosphorylation
TP53,activates,1668,MESH:D005576,Colforsin,increases^expression
TP53,activates,1668,MESH:D003300,Copper,increases^abundance|increases^reaction
TP53,activates,1668,MESH:D003300,Copper,increases^oxidation
TP53,activates,1668,MESH:D003300,Copper,increases^activity|increases^expression
TP53,activates,1668,MESH:D003300,Copper,affects^cotreatment|increases^mutagenesis
TP53,activates,1668,MESH:D003300,Copper,affects^localization|increases^expression
TP53,activates,1668,MESH:D003300,Copper,increases^expression
TP53,activates,1668,MESH:D003300,Copper,affects^cotreatment|increases^mutagenesis|increases^reaction
TP53,activates,1668,MESH:D003300,Copper,increases^response to substance
TP53,activates,1668,MESH:D003300,Copper,affects^binding|increases^expression
TP53,activates,1668,MESH:D003300,Copper,increases^abundance|increases^expression|increases^oxidation
TP53,activates,1668,MESH:C464760,"copper-1,10-phenanthroline",increases^expression
TP53,activates,1668,MESH:D019327,Copper Sulfate,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C058120,cordycepin,affects^cotreatment|increases^phosphorylation
TP53,activates,1668,MESH:C058120,cordycepin,increases^expression
TP53,activates,1668,MESH:C030123,coumarin,increases^expression
TP53,activates,1668,MESH:C402665,CP 31398,increases^activity|increases^expression
TP53,activates,1668,MESH:C402665,CP 31398,increases^activity
TP53,activates,1668,MESH:C539572,CpG-ODN DSP30,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C024015,cryptolepine,increases^activity
TP53,activates,1668,MESH:C024015,cryptolepine,increases^expression
TP53,activates,1668,MESH:C542041,cudraflavone B,increases^expression
TP53,activates,1668,MESH:C542041,cudraflavone B,increases^expression|increases^reaction
TP53,activates,1668,MESH:C029892,cupric chloride,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D003474,Curcumin,increases^acetylation
TP53,activates,1668,MESH:D003474,Curcumin,affects^cotreatment|increases^phosphorylation
TP53,activates,1668,MESH:D003474,Curcumin,increases^phosphorylation
TP53,activates,1668,MESH:D003474,Curcumin,increases^expression
TP53,activates,1668,MESH:D003474,Curcumin,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C020728,cyadox,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C020728,cyadox,increases^expression
TP53,activates,1668,MESH:C057862,cyanoginosin LR,increases^phosphorylation
TP53,activates,1668,MESH:C057862,cyanoginosin LR,increases^expression
TP53,activates,1668,MESH:D003513,Cycloheximide,increases^response to substance
TP53,activates,1668,MESH:D003513,Cycloheximide,increases^degradation
TP53,activates,1668,MESH:D003520,Cyclophosphamide,increases^mutagenesis
TP53,activates,1668,MESH:D003520,Cyclophosphamide,increases^activity
TP53,activates,1668,MESH:D003520,Cyclophosphamide,increases^reaction|increases^response to substance
TP53,activates,1668,MESH:D016572,Cyclosporine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D016572,Cyclosporine,increases^expression
TP53,activates,1668,MESH:C052570,cyfluthrin,increases^expression
TP53,activates,1668,MESH:C017160,cypermethrin,increases^mutagenesis
TP53,activates,1668,MESH:C017160,cypermethrin,increases^expression
TP53,activates,1668,MESH:D003561,Cytarabine,affects^cotreatment|increases^abundance|increases^expression
TP53,activates,1668,MESH:D003561,Cytarabine,increases^expression
TP53,activates,1668,MESH:D003561,Cytarabine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D003561,Cytarabine,increases^response to substance
TP53,activates,1668,MESH:D003561,Cytarabine,increases^activity
TP53,activates,1668,MESH:D003561,Cytarabine,increases^phosphorylation
TP53,activates,1668,MESH:D003571,Cytochalasin B,increases^expression
TP53,activates,1668,MESH:C015773,dabequin,increases^activity
TP53,activates,1668,MESH:D003609,Dactinomycin,increases^activity
TP53,activates,1668,MESH:D003609,Dactinomycin,increases^activity|increases^expression
TP53,activates,1668,MESH:D003609,Dactinomycin,affects^cotreatment|increases^expression|increases^secretion
TP53,activates,1668,MESH:D003609,Dactinomycin,affects^localization|increases^reaction|increases^stability
TP53,activates,1668,MESH:D003609,Dactinomycin,increases^expression
TP53,activates,1668,MESH:D003609,Dactinomycin,affects^localization|increases^expression
TP53,activates,1668,MESH:C004742,daidzein,increases^expression
TP53,activates,1668,MESH:C079170,damnacanthal,increases^expression
TP53,activates,1668,MESH:D003630,Daunorubicin,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D003630,Daunorubicin,increases^expression
TP53,activates,1668,MESH:D003630,Daunorubicin,increases^activity
TP53,activates,1668,MESH:D003630,Daunorubicin,affects^cotreatment|increases^activity
TP53,activates,1668,MESH:D000077209,Decitabine,increases^expression|increases^reaction
TP53,activates,1668,MESH:D000077209,Decitabine,increases^activity
TP53,activates,1668,MESH:D000077209,Decitabine,affects^reaction|increases^expression
TP53,activates,1668,MESH:D000077209,Decitabine,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D000077209,Decitabine,increases^acetylation
TP53,activates,1668,MESH:D000077209,Decitabine,affects^binding|increases^reaction
TP53,activates,1668,MESH:D000077209,Decitabine,affects^localization|increases^activity|increases^expression
TP53,activates,1668,MESH:D000077209,Decitabine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D000077209,Decitabine,increases^phosphorylation
TP53,activates,1668,MESH:D000077209,Decitabine,increases^activity|increases^expression|increases^localization
TP53,activates,1668,MESH:D000077209,Decitabine,affects^binding|increases^expression|increases^reaction
TP53,activates,1668,MESH:D000077209,Decitabine,increases^expression|increases^stability
TP53,activates,1668,MESH:D000077209,Decitabine,increases^expression
TP53,activates,1668,MESH:D000077209,Decitabine,affects^methylation|affects^reaction|increases^expression
TP53,activates,1668,MESH:D003676,Deferoxamine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D003676,Deferoxamine,affects^reaction|increases^expression
TP53,activates,1668,MESH:D003676,Deferoxamine,increases^expression
TP53,activates,1668,MESH:D003676,Deferoxamine,increases^expression|increases^reaction
TP53,activates,1668,MESH:C107676,deguelin,increases^expression
TP53,activates,1668,MESH:D003687,Dehydroepiandrosterone,increases^expression
TP53,activates,1668,MESH:C576677,demycarosyl-3D-digitoxosylmithramycin SK,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C576677,demycarosyl-3D-digitoxosylmithramycin SK,increases^expression
TP53,activates,1668,MESH:C576677,demycarosyl-3D-digitoxosylmithramycin SK,increases^expression|increases^reaction
TP53,activates,1668,MESH:C071845,dendrophenol,increases^expression
TP53,activates,1668,MESH:D003847,Deoxyglucose,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D003847,Deoxyglucose,increases^expression|increases^reaction
TP53,activates,1668,MESH:C007262,deoxynivalenol,increases^activity
TP53,activates,1668,MESH:C007262,deoxynivalenol,increases^expression|increases^reaction
TP53,activates,1668,MESH:C007262,deoxynivalenol,affects^cotreatment|increases^expression|increases^reaction
TP53,activates,1668,MESH:C007262,deoxynivalenol,increases^expression
TP53,activates,1668,MESH:D003868,Dequalinium,increases^expression
TP53,activates,1668,MESH:D003907,Dexamethasone,increases^activity
TP53,activates,1668,MESH:C000627634,di(2-picolyl)amine-3(bromoacetyl)coumarin,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C028009,diallyl disulfide,affects^reaction|increases^expression
TP53,activates,1668,MESH:C028009,diallyl disulfide,increases^expression
TP53,activates,1668,MESH:C042577,diallyl trisulfide,increases^expression
TP53,activates,1668,MESH:C042577,diallyl trisulfide,affects^localization|increases^expression
TP53,activates,1668,MESH:D003958,Diamide,increases^glutathionylation
TP53,activates,1668,MESH:D003961,Dianhydrogalactitol,increases^expression
TP53,activates,1668,MESH:D003976,Diazinon,increases^expression
TP53,activates,1668,MESH:C041517,"dibenzo(a,l)pyrene",affects^localization|increases^expression|increases^reaction
TP53,activates,1668,MESH:C041517,"dibenzo(a,l)pyrene",affects^reaction|increases^expression
TP53,activates,1668,MESH:C041517,"dibenzo(a,l)pyrene",increases^expression
TP53,activates,1668,MESH:C041517,"dibenzo(a,l)pyrene",affects^localization|increases^expression
TP53,activates,1668,MESH:C041517,"dibenzo(a,l)pyrene",increases^response to substance
TP53,activates,1668,MESH:D000072338,"Dibenzofurans, Polychlorinated",affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D003993,Dibutyl Phthalate,increases^methylation
TP53,activates,1668,MESH:D003633,Dichlorodiphenyl Dichloroethylene,increases^expression
TP53,activates,1668,MESH:D003633,Dichlorodiphenyl Dichloroethylene,increases^activity
TP53,activates,1668,MESH:D004004,Dichlororibofuranosylbenzimidazole,increases^phosphorylation
TP53,activates,1668,MESH:D004008,Diclofenac,increases^expression
TP53,activates,1668,MESH:C000944,dicrotophos,increases^expression
TP53,activates,1668,MESH:C026398,dictamnine,increases^expression
TP53,activates,1668,MESH:D001728,Dicumarol,increases^degradation
TP53,activates,1668,MESH:C027118,didecyldimethylammonium,increases^expression
TP53,activates,1668,MESH:C007366,diepoxybutane,increases^phosphorylation
TP53,activates,1668,MESH:C007366,diepoxybutane,affects^reaction|increases^phosphorylation
TP53,activates,1668,MESH:C007366,diepoxybutane,increases^expression|increases^stability
TP53,activates,1668,MESH:C007366,diepoxybutane,increases^expression
TP53,activates,1668,MESH:C007366,diepoxybutane,affects^reaction|increases^expression
TP53,activates,1668,MESH:C007366,diepoxybutane,increases^acetylation|increases^phosphorylation
TP53,activates,1668,MESH:C502471,diethoxyphosphoryloxymethyl butanoate,increases^acetylation|increases^reaction
TP53,activates,1668,MESH:C502471,diethoxyphosphoryloxymethyl butanoate,increases^acetylation
TP53,activates,1668,MESH:D004051,Diethylhexyl Phthalate,increases^expression
TP53,activates,1668,MESH:C014476,diethyl maleate,affects^reaction|increases^expression
TP53,activates,1668,MESH:D004052,Diethylnitrosamine,affects^localization|increases^metabolic processing
TP53,activates,1668,MESH:D004052,Diethylnitrosamine,increases^expression
TP53,activates,1668,MESH:C011612,diethyl sulfate,increases^expression
TP53,activates,1668,MESH:C093528,diffractaic acid,increases^expression
TP53,activates,1668,MESH:C012906,dihydrocapsaicin,increases^phosphorylation
TP53,activates,1668,MESH:C539241,dihydroptychantol A,increases^localization|increases^phosphorylation
TP53,activates,1668,MESH:C539241,dihydroptychantol A,increases^expression
TP53,activates,1668,MESH:C012920,dimefox,increases^expression
TP53,activates,1668,MESH:D004126,Dimethylformamide,increases^expression
